FID,the_geom,id,osm_id,name,type,ref
osm_transport_points.2041,POINT (91.9821941841501 22.297203253192066),2041,4596492171,,level_crossing,
osm_transport_points.2042,POINT (91.98800803982931 22.288967027495715),2042,4599654426,,level_crossing,
osm_transport_points.2043,POINT (91.9187796384054 22.376532350854262),2043,4599705714,,level_crossing,
osm_transport_points.2044,POINT (88.96341009815012 24.303212037020103),2044,4599895978,,level_crossing,
osm_transport_points.2045,POINT (91.09773391726213 23.038218730472664),2045,4601905476,,level_crossing,
osm_transport_points.2046,POINT (91.44264579627196 22.98561172686084),2046,4603728622,,level_crossing,
osm_transport_points.2047,POINT (91.81247028407506 22.457280169447586),2047,4605226927,,level_crossing,
osm_transport_points.2048,POINT (91.761053762171 22.395040347432655),2048,4605233477,,crossing,
osm_transport_points.2049,POINT (90.58154832428056 24.841747220442585),2049,4605039803,,level_crossing,
osm_transport_points.2050,POINT (92.23856969631868 24.805321145631126),2050,4605252405,,level_crossing,
osm_transport_points.2051,POINT (89.82669625269824 24.706987339808478),2051,4610022807,Boira,station,
osm_transport_points.2052,POINT (91.86202987915004 22.94650185047226),2052,4607192395,Jaliapara Bus Stand জালিয়াপাড়া বাসষ্টান্ড,bus_stop,
osm_transport_points.2053,POINT (89.24651566717716 23.857484470657937),2053,4619796529,,level_crossing,
osm_transport_points.2054,POINT (89.04734798527227 23.413667391486143),2054,4618539254,,level_crossing,
osm_transport_points.2055,POINT (90.56446273667069 24.758920689862236),2055,4621768024,,level_crossing,
osm_transport_points.2056,POINT (90.80368208560469 24.908120661826587),2056,4622017993,,level_crossing,
osm_transport_points.2057,POINT (90.80741479854498 24.90704316817363),2057,4622018001,,level_crossing,
osm_transport_points.2058,POINT (90.72854896867119 24.887902254086583),2058,4622147401,,level_crossing,
osm_transport_points.2059,POINT (89.67018374076724 25.581803137447878),2059,4621636330,,level_crossing,
osm_transport_points.2060,POINT (88.96204359647578 25.59513564409275),2060,4627896289,,level_crossing,
osm_transport_points.2061,POINT (88.93512779664303 25.598179196954078),2061,4627896312,,level_crossing,
osm_transport_points.2062,POINT (89.46161198259682 21.816117131206653),2062,4631060152,,helipad,
osm_transport_points.2063,POINT (90.7892472748735 24.910439096244374),2063,4622040728,,level_crossing,
osm_transport_points.2064,POINT (89.4611781352886 21.81619089195459),2064,4631060153,,helipad,
osm_transport_points.2065,POINT (90.82071436431039 24.90767432548259),2065,4622031803,,level_crossing,
osm_transport_points.2066,POINT (90.38816382028926 24.027780351805518),2066,4629005835,,level_crossing,
osm_transport_points.2067,POINT (88.32455158036771 25.638497827599338),2067,4632245712,,level_crossing,
osm_transport_points.2068,POINT (88.59808099265706 25.62382237242798),2068,4633792613,,level_crossing,
osm_transport_points.2069,POINT (88.24578054981885 26.3904011456452),2069,4633844707,,level_crossing,
osm_transport_points.2070,POINT (88.4947880338218 26.27484177442969),2070,4633859164,,level_crossing,
osm_transport_points.2071,POINT (88.48712965653021 26.26229942979697),2071,4633859140,,level_crossing,
osm_transport_points.2072,POINT (88.39934162600434 26.076570453250184),2072,4633815817,,level_crossing,
osm_transport_points.2073,POINT (88.42802055916962 26.036091560616285),2073,4633815280,,level_crossing,
osm_transport_points.2074,POINT (88.82346743532673 23.511826518446668),2074,4634096364,,level_crossing,
osm_transport_points.2075,POINT (88.83653264307941 23.495101771768418),2075,4634091579,,level_crossing,
osm_transport_points.2076,POINT (88.91494107249702 23.48284365747233),2076,4634080336,,level_crossing,
osm_transport_points.2077,POINT (88.01156184431812 24.622050329828056),2077,4634181662,,level_crossing,
osm_transport_points.2078,POINT (88.93791042085854 23.4728178954484),2078,4634080248,,level_crossing,
osm_transport_points.2079,POINT (91.83278768209152 22.33405596687507),2079,4634235846,,bus_stop,
osm_transport_points.2080,POINT (88.02558468450837 24.607595318710167),2080,4634342876,,level_crossing,
osm_transport_points.2081,POINT (91.66854638488229 24.28956646629169),2081,4636894714,,level_crossing,
osm_transport_points.2082,POINT (91.69533176230163 24.29614039295066),2082,4636894730,,level_crossing,
osm_transport_points.2083,POINT (91.70918243820074 24.299461889721243),2083,4636894732,,level_crossing,
osm_transport_points.2084,POINT (88.90959325063426 25.690370827950233),2084,4636518564,,crossing,
osm_transport_points.2085,POINT (88.80005786941052 26.208265742446002),2085,4636723627,,level_crossing,
osm_transport_points.2086,POINT (91.6768515936418 24.29154962458253),2086,4636894706,,level_crossing,
osm_transport_points.2087,POINT (88.83979923838422 25.924022916796417),2087,4636709002,,level_crossing,
osm_transport_points.2088,POINT (88.88330114821667 25.660386664822767),2088,4636474535,,level_crossing,
osm_transport_points.2089,POINT (88.86999219471971 25.66012087467314),2089,4636475338,,level_crossing,
osm_transport_points.2090,POINT (88.83778573760384 25.936577834283895),2090,4636709021,,level_crossing,
osm_transport_points.2091,POINT (88.90621995370208 25.72960525941997),2091,4636520408,,level_crossing,
osm_transport_points.2092,POINT (88.90797604623594 25.708665253635758),2092,4636520401,,crossing,
osm_transport_points.2093,POINT (89.1315415204412 24.818944588135167),2093,4636534330,,level_crossing,
osm_transport_points.2094,POINT (91.969973117866 22.464688179291386),2094,4637012953,,level_crossing,
osm_transport_points.2095,POINT (91.84994225276449 22.369330452009507),2095,4637356891,,bus_stop,
osm_transport_points.2096,POINT (89.54269004817519 25.241088747909288),2096,4641968305,,level_crossing,
osm_transport_points.2097,POINT (89.74517285660426 23.639168247134165),2097,4638926119,,level_crossing,
osm_transport_points.2098,POINT (89.71952465198842 23.660846866225995),2098,4638939686,,level_crossing,
osm_transport_points.2099,POINT (89.8177000398411 23.6099713961718),2099,4639142519,,level_crossing,
osm_transport_points.2100,POINT (90.18878516588154 24.879858393068048),2100,4641490716,,level_crossing,
osm_transport_points.2101,POINT (91.34478011974153 24.06914445723359),2101,4641351493,,level_crossing,
osm_transport_points.2102,POINT (90.16149134221564 24.872856570252054),2102,4641490610,,level_crossing,
osm_transport_points.2103,POINT (89.42313527517399 24.22945656969216),2103,4641459822,,level_crossing,
osm_transport_points.2104,POINT (90.20673995685047 24.873297542178022),2104,4641490852,,level_crossing,
osm_transport_points.2105,POINT (90.17366094361427 24.87747055649197),2105,4641489165,,level_crossing,
osm_transport_points.2106,POINT (91.35729698338861 24.10024944845341),2106,4641351480,,level_crossing,
osm_transport_points.2107,POINT (90.55040335138261 24.433421633878396),2107,4639244047,,level_crossing,
osm_transport_points.2108,POINT (89.54287059436956 25.280121175512562),2108,4641946731,,level_crossing,
osm_transport_points.2109,POINT (89.52129079791615 25.161286072717786),2109,4641925270,,level_crossing,
osm_transport_points.2110,POINT (91.14705923814347 23.636179931014738),2110,4643534817,,level_crossing,
osm_transport_points.2111,POINT (91.15620154757289 23.741715887139236),2111,4643535027,,level_crossing,
osm_transport_points.2112,POINT (91.14714515265098 23.63145052596812),2112,4643534812,,level_crossing,
osm_transport_points.2113,POINT (89.17409443119641 25.704045483882652),2113,4644492084,,level_crossing,
osm_transport_points.2114,POINT (89.18135793702947 25.707409560721345),2114,4644489592,,level_crossing,
osm_transport_points.2115,POINT (88.3098545837052 22.55983929266003),2115,4646479068,Projnanananda Bus Stop,bus_stop,
osm_transport_points.2116,POINT (88.30870433513269 22.559039240002107),2116,4646479067,Godown Gate,bus_stop,
osm_transport_points.2117,POINT (89.48231888765378 23.7679883759034),2117,4656420827,,level_crossing,
osm_transport_points.2118,POINT (91.72108415397389 22.493576073302762),2118,4659567056,,crossing,
osm_transport_points.2119,POINT (88.32143778715778 22.576578959125897),2119,4666618255,,level_crossing,
osm_transport_points.2120,POINT (88.31927852508124 22.572477023350842),2120,4666651378,,level_crossing,
osm_transport_points.2121,POINT (91.14768737796726 24.054417285719666),2121,4669613834,Bariura Bus Stand,bus_stop,
osm_transport_points.2122,POINT (88.43950259305092 22.64046616039056),2122,4674485089,,gate,Bay 58L
osm_transport_points.2123,POINT (88.43970803349765 22.640612676058026),2123,4674485005,,gate,Bay 58R
osm_transport_points.2124,POINT (88.43961465909632 22.64052642627439),2124,4674485088,,gate,Bay 58
osm_transport_points.2125,POINT (88.43866197198162 22.640129962254264),2125,4674485092,,gate,Bay 59L
osm_transport_points.2126,POINT (88.43898886620536 22.64031956090406),2126,4674485090,,gate,Bay 59R
osm_transport_points.2127,POINT (88.4372983201543 22.63955236530657),2127,4674485098,,gate,Bay 61L
osm_transport_points.2128,POINT (88.44058134398932 22.63937785408251),2128,4674485099,,gate,Bay 33
osm_transport_points.2129,POINT (88.43806425846634 22.639871380541365),2129,4674485095,,gate,Bay 60L
osm_transport_points.2130,POINT (88.43885819233492 22.640198861498362),2130,4674485091,,gate,Bay 59
osm_transport_points.2131,POINT (88.44070489324213 22.64499138227589),2131,4674485108,,gate,Bay 49AB
osm_transport_points.2132,POINT (88.44077261901975 22.645542995323723),2132,4674485107,,gate,Bay 48AB
osm_transport_points.2133,POINT (88.43835376940194 22.640017896208832),2133,4674485093,,gate,Bay 60R
osm_transport_points.2134,POINT (88.43745715721946 22.639629981729968),2134,4674485097,,gate,Bay 61
osm_transport_points.2135,POINT (88.43820432006834 22.63992309688396),2135,4674485094,,gate,Bay 60
osm_transport_points.2136,POINT (88.43906857810458 22.638838227156214),2136,4674485104,,gate,Bay 38
osm_transport_points.2137,POINT (88.44029166541566 22.639264027837413),2137,4674485100,,gate,Bay 34
osm_transport_points.2138,POINT (88.43933679900613 22.63890251635354),2138,4674485103,,gate,Bay 37
osm_transport_points.2139,POINT (88.43880035720304 22.63874912752547),2139,4674485105,,gate,Bay 39
osm_transport_points.2140,POINT (88.43757852717744 22.639681698072565),2140,4674485096,,gate,Bay 61R
osm_transport_points.2141,POINT (88.43965866408797 22.639006535771927),2141,4674485102,,gate,Bay 36
osm_transport_points.2142,POINT (88.43854286513755 22.638650053429956),2142,4674485106,,gate,Bay 40
osm_transport_points.2143,POINT (88.44069257184441 22.644399871368933),2143,4674485109,,gate,Bay 50
osm_transport_points.2144,POINT (88.43996971651472 22.639145172450412),2144,4674485101,,gate,Bay 35
osm_transport_points.2145,POINT (88.44055083386178 22.64397331631642),2145,4674485110,,gate,Bay 51
osm_transport_points.2146,POINT (88.44039677448143 22.64319983429158),2146,4674485112,,gate,Bay 53
osm_transport_points.2147,POINT (88.44036592907776 22.64283027618066),2147,4674485113,,gate,Bay 54
osm_transport_points.2148,POINT (88.44045838146974 22.643615073774782),2148,4674485111,,gate,Bay 52
osm_transport_points.2149,POINT (88.4401687867151 22.641482382331304),2149,4674485115,,gate,Bay 56
osm_transport_points.2150,POINT (88.44011941730543 22.64093068546444),2150,4674485117,,gate,Bay 57
osm_transport_points.2151,POINT (88.4401687867151 22.641351540822768),2151,4674485119,,gate,Bay 56L
osm_transport_points.2152,POINT (88.44027967929412 22.642312693659676),2152,4674485114,,gate,Bay 55R
osm_transport_points.2153,POINT (88.44007633432312 22.640782828692466),2153,4674485118,,gate,Bay 57L
osm_transport_points.2154,POINT (88.4401502627091 22.64103872819635),2154,4674485116,,gate,Bay 57R
osm_transport_points.2155,POINT (88.44144124343592 22.65011155164845),2155,4674485124,,gate,Bay 42
osm_transport_points.2156,POINT (88.44015646531744 22.641613140020837),2156,4674485120,,gate,Bay 56R
osm_transport_points.2157,POINT (88.44148415878016 22.65071052244923),2157,4674485123,,gate,Bay 41
osm_transport_points.2158,POINT (88.44028588190247 22.642216050316108),2158,4674485122,,gate,Bay 55
osm_transport_points.2159,POINT (88.44136614158344 22.649487770414282),2159,4674485125,,gate,Bay 43
osm_transport_points.2160,POINT (88.4402735605048 22.642051094461635),2160,4674485121,,gate,Bay 55L
osm_transport_points.2161,POINT (88.44123739555073 22.648066870188302),2161,4674485127,,gate,Bay 45
osm_transport_points.2162,POINT (88.44128022707594 22.648720323359697),2162,4674485126,,gate,Bay 44AB
osm_transport_points.2163,POINT (88.44118903196943 22.647448034277005),2163,4674485128,,gate,Bay 46
osm_transport_points.2164,POINT (88.44308761685721 22.650038880547925),2164,4674501899,,gate,Bay 15
osm_transport_points.2165,POINT (88.44215915344273 22.642858187918222),2165,4674501915,,gate,Bay 27
osm_transport_points.2166,POINT (88.4422145578227 22.643210730765702),2166,4674501916,,gate,Bay 26
osm_transport_points.2167,POINT (88.44327696404991 22.65171727283939),2167,4674501917,,gate,Bay 13
osm_transport_points.2168,POINT (88.44359111778084 22.65170595727011),2168,4674501918,,gate,Bay 14
osm_transport_points.2169,POINT (88.44384148522869 22.6572794199663),2169,4674501919,,gate,Bay C5
osm_transport_points.2170,POINT (88.44373578942964 22.656589170239982),2170,4674501920,,gate,Bay C4
osm_transport_points.2171,POINT (88.44362187936554 22.655831362374045),2171,4674501921,,gate,Bay C3
osm_transport_points.2172,POINT (88.4424469879977 22.65269854224391),2172,4674501922,,gate,Bay C1
osm_transport_points.2173,POINT (88.44197424865871 22.64128859272995),2173,4674501911,,gate,Bay 31
osm_transport_points.2174,POINT (88.44249627358835 22.64507293819375),2174,4674501907,,gate,Ba y23
osm_transport_points.2175,POINT (88.44283565684782 22.648035354232377),2175,4674501903,,gate,Bay 19
osm_transport_points.2176,POINT (88.44244799382608 22.64471159434794),2176,4674501908,,gate,Bay 24
osm_transport_points.2177,POINT (88.44278846673296 22.65266476317413),2177,4674501923,,gate,Bay C2
osm_transport_points.2178,POINT (88.44212218924969 22.642096021462663),2178,4674501913,,gate,Bay 29
osm_transport_points.2179,POINT (88.44214062943666 22.64248854598827),2179,4674501914,,gate,Bay 28
osm_transport_points.2180,POINT (88.44239963024478 22.644310520281095),2180,4674501909,,gate,Bay 25
osm_transport_points.2181,POINT (90.25281938572783 23.846248948549004),2181,4674685089,,bus_stop,
osm_transport_points.2182,POINT (88.44279123276101 22.647251394828544),2182,4674501904,,gate,Bay 20
osm_transport_points.2183,POINT (88.44290061659746 22.64841052821842),2183,4674501902,,gate,Bay 18
osm_transport_points.2184,POINT (88.44203585564702 22.64170366457509),2184,4674501912,,gate,Bay 30
osm_transport_points.2185,POINT (88.44274831741677 22.646979066794444),2185,4674501905,,gate,Bay 21
osm_transport_points.2186,POINT (88.44294135264687 22.64910094558283),2186,4674501901,,gate,Bay 17
osm_transport_points.2187,POINT (88.44192496306806 22.64091316728681),2187,4674501910,,gate,Bay 32
osm_transport_points.2188,POINT (88.44299013532333 22.649566141208936),2188,4674501900,,gate,Bay 16
osm_transport_points.2189,POINT (88.44253374069552 22.645439395000494),2189,4674501906,,gate,Bay 22
